1,1.1507711880493169e-8,1.3539405971349698e-12
2,1.064487778930664e-8,1.87979902036275e-11
4,1.4427056213378907e-8,2.2995580536401053e-12
8,1.5509117504882817e-8,1.5794471506438517e-12
16,2.251699372558594e-8,1.3860389184867395e-12
32,3.765487154541014e-8,4.382319843876784e-12
64,6.805216611328127e-8,1.4444891034624688e-11
128,1.4058887207031258e-7,1.486847359877176e-11
256,2.6467220400390657e-7,1.9362192576490965e-11
512,5.128203181640626e-7,4.9796630703994e-11
1024,1.038211620703125e-6,1.630136134956968e-10
2048,2.001650388281251e-6,1.424410037967355e-10
4096,4.005305849999999e-6,4.808220811280499e-10
8192,8.010365371875e-6,1.8992353516090515e-9
16384,1.604155775625e-5,1.1830118780529735e-9
32768,3.2118004362500005e-5,3.957713173908936e-9
65536,6.426400264999998e-5,7.021187783090941e-9
131072,0.00012878340340000008,1.7991776002087306e-8
262144,0.00025692690884999996,2.1726797806698457e-8
524288,0.0005138571839000003,4.82303779870806e-8
1048576,0.0010321280362500006,1.5543279934756938e-7
